PLOT_ID,AGMR,ANMR,loghillDivq0,logFDq0,loghillPDq0,logPC1,logPC2,DeadBioDmg,logm.SDI,logCVDBH,MATave,CMIave,logSA,y_m_x_m03
4008174,0.236294873119436,1.57374149087091,1.09861228866811,2.33935103014901,6.47712628181279,2.24879725515913,1.71224994368585,0,4.79687147604003,0.338716650598906,5.22465277777778,-1.25585723659722,4.60159236464021,1501.8_46.8
4008175,0.186140472152896,1.90332553461223,0.693147180559945,2.33935103014901,6.47712628181279,2.2729054039536,1.74522947702135,5.88235294117647,4.87973334638666,0.453272571717124,5.25260416666667,-1.28045321295139,4.82501418210514,1501.5_46.5
4008219,0.0524404200665685,0.465217173219734,1.09861228866811,3.17293713325569,6.53509268813252,2.24282572720886,1.79652613427571,0,4.97786173310676,0.605559042432624,3.53055555555556,0.333594549652778,4.89618004853255,1463.1_45.6
4008220,0.678194893865514,1.45013174699449,1.09861228866811,3.17293713325569,6.53509268813252,2.25932424808557,1.79767646881782,5.26315789473684,4.9992129604457,0.606187221232911,3.40243055555556,0.502921416666667,4.86798683680123,1462.8_45.9
4008347,2.96639814183699,1.9923004049053,1.6094379124341,4.2417067458194,6.62655251308173,1.87045698532013,1.30291258048046,7.56302521008403,5.25226712634606,0.511179113904564,5.69982638888889,3.57307621892361,4.86613487010116,1627.8_61.2
4008348,2.22748266944492,2.48708458804904,1.6094379124341,4.37893995682668,6.64067242234799,2.01476545597698,1.49154039143365,12.280701754386,5.09457788493194,0.421523995410396,5.78211805555556,3.4097377125,4.83257132755494,1627.5_61.2
4008352,0.883047098756951,2.1686253635628,1.6094379124341,4.61896896696872,6.8310467921115,2.13916482437404,1.73765460037631,0,4.97974952487081,0.415198445975915,6.38159722222222,2.98964798234375,4.49980967033027,1630.8_61.8
4008356,0.619625902330245,0.329185861081904,2.19722457733622,5.61680466732465,6.84218040021146,1.92827151614755,1.34295766441553,0,5.08050561657959,0.539109264761312,6.35798611111111,2.95348439369792,4.61907309115708,1627.5_61.8
4008357,1.38721046287889,1.09503662696281,2.30258509299405,5.97354089722639,6.96373094170321,1.69594458393768,1.38896749313818,5.26315789473684,5.06518123747486,0.492739373172028,6.51232638888889,2.86728286048611,4.54771761124001,1627.8_61.8
4008361,0.778906468588547,1.02982493709411,2.19722457733622,5.64276737611727,6.94356685300323,2.17884491831553,1.54493371208121,11.7647058823529,4.44936160307978,0.384999619107459,5.51163194444444,3.33304134229688,4.49024021931412,1620_60.9
4008363,0.694911726836545,1.73283788108023,2.19722457733622,5.69861631339585,6.79740065125835,2.20773157040629,1.84114907731038,0,4.81516731545319,0.375696233270997,5.34548611111111,3.52580388454861,4.24408994858144,1624.2_50.4
4008364,1.5463867109796,2.27240789279326,2.07944154167984,5.42558521569366,6.88953642497467,2.26845872428275,1.77157084763617,4.34782608695652,4.64348337375298,0.382883937060245,5.09236111111111,3.812130890625,4.21295030462995,1623.9_50.7
4008499,0.0387122306314991,0.281964864222661,1.6094379124341,4.28417487546349,6.73979884004706,2.02482953683885,1.09919386566962,0,5.05354437036124,0.459198317969422,5.02517361111111,3.05762673489583,4.57471097850338,1610.4_59.7
4008596,2.72710797419901,4.89446810050914,1.09861228866811,2.73474003253398,5.95248063571495,2.13003343590249,1.84951286673188,0,4.94684362835753,0.392441321223259,4.15642361111111,3.96100682743056,4.56880254181722,1780.2_51.6
4008597,1.71114630323492,3.62046899430466,1.6094379124341,4.54257384106124,6.75484824800297,2.1354662025678,1.91083383615741,1.47058823529412,5.06968735821609,0.360881698302122,4.23402777777778,3.87551826272569,4.59680193631758,1780.2_51.3
4008598,0.166128612945171,1.31095006293429,2.07944154167984,5.27338620656299,6.93945210373256,2.19541087747922,1.76648384052768,25,4.95712048050985,0.473466333908459,5.05451388888889,2.98281600157986,4.62421838095879,1779.3_51
4008599,1.09778206737956,1.50437669853752,2.07944154167984,5.47530431036165,6.92014920301628,2.18971041429478,1.81377894654314,46.6666666666667,4.94833345303172,0.535903822210036,5.16788194444444,2.96640562170139,4.61512051684126,1779.3_51
4008643,1.76248100712537,1.48493473810921,1.79175946922806,4.69056417826789,6.67189581960405,1.91345846209756,1.41451960275194,4.34782608695652,5.18891173226354,0.494711715283252,5.31788194444444,0.153765256892361,4.57899731168407,1808.7_55.2
4008645,1.84956359703264,3.28769336227428,1.38629436111989,4.03994775255993,6.69391362803845,2.14870031086164,1.82306505775968,8.33333333333333,5.01747923920335,0.337026757544337,6.56666666666667,0.649910082222222,4.25754507756928,1798.8_52.2
4008689,1.68063516145623,0.987397090526843,2.07944154167984,5.30205423283328,6.93945210373256,1.99829547218423,1.57297866658146,38.4615384615385,4.41735258938572,0.412622795157117,5.38055555555556,1.52820353913194,4.67749084756772,1787.7_57.9
4008692,1.80223777714547,1.46183544475951,1.79175946922806,4.69056417826789,6.67189581960405,1.95688905897072,1.39002495395144,22.7272727272727,4.7431269906998,0.476031807871838,6.53645833333333,0.603618014930556,4.46799580208507,1787.4_60.9
4008692,0.332283989289917,1.10536831677059,1.6094379124341,4.20747977961113,6.62655251308173,1.94496385422274,1.37626983157954,16.6666666666667,4.74044017348139,0.464347442714755,6.53645833333333,0.603618014930556,4.53650193713019,1787.4_60.9
4008728,0.458910431148263,1.14567481846192,2.30258509299405,5.85644487266294,6.9543305406364,1.98385252711579,1.66389222491809,35,4.45037831451124,0.396873835353246,5.79357638888889,1.13528213939236,4.08597631255158,1779_64.8
4008891,1.94494901691454,1.9447204244872,2.07944154167984,5.45600317209732,6.91108461359189,1.90781707546196,1.5996275196825,0,4.63766361461887,0.530105243976067,6.90243055555556,1.12508040690972,4.13084955959695,1750.5_44.7
4008891,0.963232311393547,1.38829774855007,2.07944154167984,5.45600317209732,6.91108461359189,1.92993938708379,1.5821642514058,14.2857142857143,4.71446474401655,0.513047086473697,6.90243055555556,1.12508040690972,4.21529717263976,1750.5_44.7
4009115,1.22113437623478,0.63533837712354,2.19722457733622,5.62819992322428,6.98485033891512,1.90460955193092,1.9124203310996,0,4.71022465601619,0.603479061487177,6.93628472222222,2.86516053854167,4.53736708263673,1692.6_60
4009120,0.391581484233805,0.34620806603507,2.30258509299405,5.89001796704391,6.95076961704013,1.81888622828088,1.377492226695,0,5.48468153319898,0.514495632098502,7.35416666666667,2.33840761111111,4.57028292698765,1693.5_58.8
4009326,2.36936672047632,1.46956111983417,2.30258509299405,5.89931780328061,7.04822078944739,1.51925723743503,1.65946486485909,44.1860465116279,5.14443197976589,0.519624969539044,7.46736111111111,1.55448096180556,4.40322884232448,1686.9_54
4009328,2.482878854749,0.749750355925272,1.94591014905531,5.097983213581,6.7884640893831,1.75077371361417,1.30550651744297,17.6470588235294,5.07704196923832,0.540860916804599,7.48611111111111,1.52160440491319,4.59511985013459,1686.9_54.3
4009329,1.11613305764887,2.01049043370356,1.94591014905531,5.24989575257729,6.99273190376684,1.96994955370176,1.78860637249997,0,5.01037803780404,0.494958299143945,7.40451388888889,1.65248112534722,4.56086992709151,1686.9_53.4
4009331,0.501066629018832,1.07949163630312,2.30258509299405,5.98681668663742,7.02583385496218,1.61253147175164,1.58351525351197,0,5.29094807323832,0.556047263882673,6.41684027777778,2.9763633,4.60789374645513,1680_54.9
4009397,0.513200422669413,0.657637466654892,1.79175946922806,4.43919737379388,6.77834053731075,1.89206265478649,1.25551560157074,0,5.18534219606448,0.416992567215861,6.38524305555556,3.73746410086806,4.40456484786723,1687.5_64.2
4009531,4.04008690676302,4.0986491213339,2.07944154167984,5.11633314033671,6.81675653426996,2.02943772115494,1.76890298404412,14.8936170212766,4.55119318732932,0.365739152744022,3.69965277777778,5.68413160189236,4.60517018598809,1665.9_79.2
4009550,1.4799628718995,1.54495682037382,1.6094379124341,4.12034669419611,6.73317795724207,1.88971948053263,1.31048301099134,5.88235294117647,5.43474767556542,0.360901828223468,7.56458333333333,2.37444377777778,4.83261217806252,1701.6_85.8
4009551,0.841084637745504,1.12784339449659,0.693147180559945,1.32769112976315,5.89673511788539,2.18438139154954,1.68070694124067,17.6470588235294,4.98150726683967,0.463481858628599,6.85798611111111,3.60744081034028,4.87376500020622,1702.2_85.8
4009582,0.425398761287255,2.35007855747007,1.6094379124341,4.25525683846638,6.59328167725466,2.00638210337889,1.58102759852449,0,5.10841428316406,0.485685728878149,4.20086805555556,5.64658954873264,4.63108156777259,1722_98.4
4009583,0.214104110045177,1.34818665661907,1.94591014905531,4.7602270662961,6.85683335141887,1.94328052008476,1.38250047537917,0,5.0441526149673,0.702997669367518,3.94826388888889,5.75495781614583,4.88027347623302,1721.4_96.6
4009585,0.695145880688863,3.99490160820591,1.38629436111989,3.56357397133705,6.57378865129947,1.79986928127378,1.21720130864544,0,4.48893374243929,0.47865603736752,5.14288194444444,5.10866099722222,3.97656152656572,1722.3_92.7
4009585,0.138845915770647,0.501289963192675,1.38629436111989,3.56357397133705,6.57378865129947,1.79141449679035,1.21453237919171,0,4.71908989481227,0.49177979755648,5.14288194444444,5.10866099722222,4.06902675423781,1722.3_92.7
4009605,2.86467324990249,5.86166205796021,1.94591014905531,5.01245628855535,6.77567787337742,1.64164243770379,1.52832622633581,0,4.63494938365008,0.508920162999059,6.72282986111111,2.64114478854167,4.06731588983418,1743.3_93
4009605,0.0860903724348883,0.796960944961811,1.79175946922806,4.5839967935893,6.73039211222955,1.64641770423617,1.51067266109151,0,4.56196512568596,0.523132031395898,6.72282986111111,2.64114478854167,4.2017030805426,1743.3_93
4009606,0.902265486370268,1.57585083247661,1.79175946922806,4.71753854812688,6.72705146932935,1.79597793859384,1.34685573156375,0,4.84794344448786,0.517251543467514,6.52760416666667,2.93841310178819,4.27388447605418,1743.9_93
4009607,0.362113454654078,2.06541125177804,1.09861228866811,2.84109173706039,5.8640611286096,1.85910684532721,1.43542812916178,0,4.7327697430137,0.568849442009289,5.91059027777778,3.33119136961806,4.75874927391639,1747.8_93
4009713,0.525644087129396,2.81398467276957,0.693147180559945,1.47756087751379,5.85602296838194,1.91730991567024,1.6399004148914,0,5.02985818930954,0.538785766312874,5.21154513888889,4.73225889826389,5.02388052084628,1710_108
4009713,0.180247918513088,3.594291392148,0.693147180559945,1.47756087751379,5.85602296838194,1.92015505718582,1.64819535879499,7.14285714285714,5.05742313541187,0.487869032412486,5.21154513888889,4.73225889826389,5.05751887999511,1710_108
4009738,0.539130525509568,2.4115133166471,1.94591014905531,5.10434797791752,6.77748780198511,1.74048699665297,1.83790000027778,18.1818181818182,4.46920035895366,0.400457020831341,5.19817708333333,4.36089801302083,4.53903038348355,1711.5_114.6
4009738,5.07882240864951,5.91664533472593,1.94591014905531,5.07322230255108,6.6419959390627,1.70445859804944,1.81966770941958,63.1578947368421,4.5863706518224,0.416614455751164,5.19817708333333,4.36089801302083,4.59005654817804,1711.5_114.6
4009739,2.32016974582441,3.11429062448857,2.30258509299405,5.91007520532252,6.92272588417351,1.48375161689359,1.75386933179063,17.2413793103448,4.98750305240513,0.364094163111204,4.52039930555556,5.08827834166667,4.56954300834494,1719.3_108.9
4009739,1.54863273303155,1.41525925880429,2.30258509299405,5.91007520532252,6.92272588417351,1.59100773228589,1.71429607095207,0,4.96179133267551,0.39573352199736,4.52039930555556,5.08827834166667,4.62986279857846,1719.3_108.9
4009742,0.421404984071139,1.11304837031544,1.79175946922806,4.53116636028758,6.64505288555549,2.17301956618069,1.63311312337317,0,4.63563074299947,0.346663010095735,3.65052083333333,5.58094126284722,4.41664762446159,1705.8_117
4009743,1.24596387885697,4.14645170672987,1.38629436111989,3.95438948193057,6.67577366681308,1.92585395980421,1.63604001764442,1.72413793103448,4.82342979418296,0.480871525979464,4.79791666666667,4.78487443840278,4.67165992725693,1705.5_116.4
4009803,0.269085033303174,1.58124742067712,0.693147180559945,2.33935103014901,6.47712628181279,2.39267477003581,1.90504219498451,0,4.29520656615031,0.301170016004459,6.23003472222222,-1.75675696649306,4.33073334028633,1907.7_43.5
4009835,0.148035755633635,0.798702583833655,1.09861228866811,3.34840238893538,6.12626657463396,2.36936196943461,1.81151613759002,0,4.60121764351551,0.341823476751303,4.12777777777778,1.06714928256944,4.252568567437,1884.3_43.2
4009881,0.692042913557567,3.98195466299741,1.09861228866811,3.17293713325569,6.53509268813252,2.28389459800962,1.76373027102433,0,5.33706773436893,0.419796955845429,5.25798611111111,0.0153058488715278,4.6571299249188,1901.1_54.9
4009883,0.56037983474464,3.55764853226014,0.693147180559945,2.33935103014901,6.47712628181279,2.33721679749528,1.83183571740896,0,5.25003258764168,0.450037483483546,5.16024305555556,0.142627155138889,4.63132514346494,1901.1_54.6
4009884,0.687810875986517,2.70909606737522,0.693147180559945,2.33935103014901,6.47712628181279,2.35018803723776,1.84907555302222,0,5.12374372889917,0.384329951281141,5.14427083333333,0.157531564565972,4.74202936870529,1900.8_54.6
4009929,1.31505326121121,2.297638585378,1.79175946922806,4.65590989559972,6.74376672776624,2.03062802413624,1.48014692589291,0,4.95982846554441,0.534595827314117,3.6875,1.04770489526042,4.78098916529448,1853.1_48.9
4009929,0.29688659473095,1.35600762427939,1.79175946922806,4.65590989559972,6.74376672776624,2.03112051241525,1.50135588899447,0,4.97762959948488,0.555955689791997,3.6875,1.04770489526042,4.82742445311742,1853.1_48.9
4009946,0.741204924782135,1.00208876003043,1.6094379124341,4.27315853283773,6.81609421255757,2.02248527391243,1.16418547163415,0,5.20507659603,0.55504238066033,2.90486111111111,1.68937898402778,5.07361009325764,1873.2_56.1
4009947,0.423122032450507,1.80846990666209,1.38629436111989,3.66262686804183,6.77972491988965,1.75020630103955,1.14395040623245,0,5.48713414312231,0.616150964116665,2.65451388888889,2.20012500991319,4.88658264542628,1872.6_56.1
4009977,0.621616998704755,0.955374661106145,1.38629436111989,3.54833696941031,6.6974961631893,2.09302303793951,1.18881341786706,0,4.94862235848227,0.477104178806544,2.2875,2.75451888177083,5.26316110956346,1855.8_60.9
4010008,0.353595922047356,1.1274625568037,1.09861228866811,3.17293713325569,6.53509268813252,2.35772963117335,1.86525151942024,0,4.62056040128274,0.42209666597075,6.53246527777778,-2.11562293715278,4.87589104504652,1896.6_65.1
4010009,0.1859543836219,1.39348185242948,0.693147180559945,2.33935103014901,6.47712628181279,2.40433440480376,1.92027152729888,0,4.86292247269444,0.415970175681022,6.384375,-1.98845752170139,4.7842814671518,1896.3_65.4
4010010,0.223900352856676,1.2042574113874,0.693147180559945,2.33935103014901,6.47712628181279,2.38100078920779,1.889739143104,0,4.78855028428564,0.508007138465994,6.32743055555556,-1.92368401907118,4.86464566654969,1896.3_65.4
4010011,0.342083632027179,1.35155512812789,1.09861228866811,3.52169290380015,6.64467301351361,2.33376708041385,1.85568555443081,0,5.09027639234238,0.295869760952868,6.28506944444444,-1.88021406501736,4.84389541371334,1896_65.4
4010012,0.158361552697062,1.15189623897201,0.693147180559945,2.33935103014901,6.47712628181279,2.30812367558235,1.79289559294451,0,5.08152202176191,0.504071783657024,5.14114583333333,-0.506528308368056,4.85707267662055,1892.7_66
4010013,0.391080821850121,0.871893129348333,1.09861228866811,3.36352339186681,6.64467301221267,2.30996713686793,1.89355299408006,0,5.03048665862481,0.423094709061201,5.17118055555556,-0.540409228246528,4.85135068523224,1893_66
4010015,0.717287393193578,0.886836698732763,1.38629436111989,3.88875247771886,6.69391362680003,2.27718406472425,1.87128019639229,0,4.79241470874286,0.461587004142685,5.30607638888889,-0.734936965607639,4.92785736763856,1893.3_65.7
4010016,0.379591835395565,1.28160189713084,0.693147180559945,2.33935103014901,6.47712628181279,2.36300592190424,1.86604004095732,0,4.45772246213278,0.376523150957856,6.43072916666667,-1.85648720885417,4.53719720240189,1901.1_60.9
4010017,0.479027047569369,0.828929675047152,1.38629436111989,3.86934280724772,6.55534706388186,2.34549310192105,1.8402739074536,0,4.87688422120275,0.366862652457228,5.76970486111111,-0.846694919097222,4.90465730388964,1901.4_57.3
4010017,0.0969257864797957,0.157854344669195,1.38629436111989,3.86934280724772,6.55534706388186,2.33219261605494,1.81544827871796,0,4.94231652984095,0.405768898519791,5.76970486111111,-0.846694919097222,4.94104700728954,1901.4_57.3
4010051,0.869169883177223,1.45227404357465,1.94591014905531,5.21691326042112,6.90772908063896,2.24996863101974,1.99966040161048,0,5.12704631943647,0.497642860408418,6.88541666666667,0.328713288975694,4.65542447926241,1809_41.7
4010063,0.153561206664776,0.70623563805049,1.79175946922806,4.86824813483535,6.75295719279927,2.03853678182445,1.80421957474271,33.3333333333333,4.98223451359692,0.474726720889252,5.39583333333333,0.435802665868056,4.33448568990488,1825.8_43.2
4010065,0.0978469986247399,0.193614656240082,1.38629436111989,4.03994775255993,6.69391362803845,2.20620800217124,1.86230579628553,0,5.1201675148929,0.376850535932161,6.75520833333333,0.622020977083333,4.80811102998478,1808.1_39.9
4010066,0.802778154549966,2.33229740419965,1.79175946922806,4.91188766330696,6.75295719163185,1.94829109810287,1.96932826599999,0,4.98130788619849,0.464926128345448,7.02951388888889,0.0113956756944444,4.69934335600534,1807.8_39.9
4010067,2.00983788224981,3.42183229211396,1.79175946922806,4.84975003400014,6.87208393559685,2.02255861524908,1.9884757859936,4.76190476190476,4.6873481469598,0.467969561402132,6.89826388888889,0.221753197638889,4.73779207422977,1808.1_39.9
4010122,0.501018939535325,1.86992641417365,1.79175946922806,4.71997816220378,6.76072434533722,2.22555399942607,1.70912292340954,4.44444444444444,5.26164769693539,0.412948646202612,4.73697916666667,0.789915101041667,4.37645558962443,1832.1_44.1
4010144,3.53144812113032,3.17174707621889,1.09861228866811,3.17293713325569,6.53509268813252,2.20701496215754,1.80954154943968,45,4.96361693030444,0.345744644947154,5.8109375,0.649931901701389,4.72612279640576,1815.6_45.9
4010145,1.15693557893806,2.6125131996969,1.94591014905531,5.21090125476027,6.98657797597597,2.09341784230671,1.84847432336453,0,5.20896977959958,0.471903298132589,5.82065972222222,0.638931285451389,4.79441218562662,1815.6_45.9
4010148,0.626138213557648,1.18430844869269,1.09861228866811,3.17293713325569,6.53509268813252,2.18541728310574,1.93530814613963,14.2857142857143,4.86350490242849,0.31742127411655,5.85555555555556,0.719298116145833,4.82697951428916,1813.8_45.3
4010184,0.279281398399511,0.601531552089463,1.38629436111989,2.83141825953595,6.34099907786461,1.77658992545523,1.57661214986124,0,5.60107814550323,0.602290793280954,2.87795138888889,2.21276295850694,4.20668069161635,1834.2_59.1
4010185,0.035948848146794,0.89125057760282,1.6094379124341,3.85248670627864,6.82077474624409,1.94650798561857,1.52999599102459,0,5.19667958729044,0.636411114069968,2.96076388888889,2.06543249947917,4.6142950937651,1833.9_59.1
4010186,0.134794110758507,0.337599486470896,1.79175946922806,4.45149101207933,6.95201757160467,1.85603104736735,1.66367609363395,0,5.63179115246482,0.573900710395874,2.61111111111111,2.63765432258681,4.7307009084353,1839_59.7
4010187,0.307998066166593,0.608709187628087,1.38629436111989,3.47536354211657,6.79392891337283,1.96109545064114,1.72449809608302,0,5.42489067182743,0.509599693188123,2.72239583333333,2.47426485071701,4.829912458666,1838.7_59.7
4010189,1.37290334819574,2.51425652906996,1.38629436111989,3.92856764082362,6.67144736264851,2.09719699123767,1.18365262736071,0,4.53392280593972,0.436602585746081,3.68715277777778,0.9586829575,5.04985600724954,1838.1_62.1
4010223,0.647832932006198,2.73007888398055,1.6094379124341,4.33118934586714,6.61296623707781,2.15572664828901,1.8778553019016,14.5161290322581,4.84213741969514,0.327992082601043,3.95347222222222,0.446498401909722,4.63023796271718,1849.2_63.9
4010236,0.353822695361838,1.15404041460935,1.09861228866811,3.17293713325569,6.53509268813252,2.26631983726279,1.93404876460446,3.57142857142857,5.09815530069785,0.399605182438619,4.34583333333333,-0.274784736006944,4.62224578677834,1858.2_73.2
4010238,0.717695213176217,2.16710681969746,1.38629436111989,3.86934280724772,6.55534706388186,2.21726921824864,1.98311432796057,9.09090909090909,5.17980868849657,0.327772012102675,3.77708333333333,0.410395343246528,4.58741346439883,1860_71.4
4010243,1.11171986773606,0.981445769036693,1.38629436111989,3.81882578131328,6.56492195346543,2.29166525050077,1.96884360684438,0,4.83325449687293,0.482464600274399,3.77013888888889,0.372297305815972,4.75276883582405,1864.5_71.4
4010244,3.23236693023278,2.04968454168392,1.38629436111989,3.85820617610889,6.69391362803845,2.34293155374909,1.95996470442651,16.3636363636364,5.14428809025142,0.512232623698717,3.77725694444444,0.358736051336806,4.89185175810629,1864.8_71.4
4010245,2.01101862380725,2.6830612065683,1.09861228866811,3.17293713325569,6.53509268813252,2.2219737298285,1.94966140154416,10.1851851851852,5.26307426094966,0.335476099879455,3.9984375,0.190553318819444,4.87082573153965,1860_72.3
4010246,1.18216921088531,1.11759698194384,1.09861228866811,3.17293713325569,6.53509268813252,2.24461252594326,1.8969518752453,40,5.11435787925131,0.35569739706842,3.99895833333333,0.191795462774306,4.89901742520967,1859.7_72.3
4010247,1.7251403055792,2.35385793822289,1.09861228866811,3.17293713325569,6.53509268813252,2.29641863327239,1.96058722276287,13.2075471698113,5.19728895726493,0.321644239005988,4.00954861111111,0.19005789421875,4.85592890433528,1859.4_72.3
4010258,2.71992877961825,2.64370791684684,0.693147180559945,1.32769112976315,5.89673511788539,2.13017208075163,1.92326057373833,25,4.6353072857463,0.328066276137098,6.40746527777778,-2.28501604838542,4.72959776436314,1865.7_84.3
4010260,1.05275594757552,3.02499135239129,0.693147180559945,1.32769112976315,5.89673511788539,2.10733489780633,2.00695485032779,0,4.30357911389272,0.425265737850903,6.44895833333333,-2.33085843697917,4.70592008908823,1864.5_84.3
4010260,0.199767322527822,1.26481608798172,0.693147180559945,1.32769112976315,5.89673511788539,2.10883526829865,2.00172249077551,0,4.28007616101331,0.419734535413389,6.44895833333333,-2.33085843697917,4.75013595623828,1864.5_84.3
4010284,8.74927522034692,6.84073342397342,1.6094379124341,4.47952811593345,6.80315617670889,2.04727866839362,1.58265167207551,72.2222222222222,4.45528582646101,0.397696164238806,2.6234375,2.09394417670139,4.75531284441781,1830.9_74.1
4010285,3.03037573943343,2.54552742687598,1.79175946922806,4.82566758421526,6.85465844551107,2.09263128014368,1.76269727128812,17.6470588235294,5.41809816047695,0.471310390675873,2.38645833333333,2.34843839630208,4.84880816677066,1830.3_74.1
4010320,0.232382603243164,0.907578746009063,1.09861228866811,2.78012191476436,6.64467301481454,2.07064664008033,1.0791607316788,0,5.41582763459911,0.498851176605002,2.66371527777778,2.15371247032986,4.63903469994084,1814.7_71.4
4010321,0.184030585103334,0.286186197588667,1.09861228866811,2.78012191476436,6.64467301481454,2.07447780535117,1.02455502631898,0,5.34220187310217,0.506227763914917,2.696875,2.11861829930556,4.64918707140487,1814.4_71.7
4010322,0.394769265462103,0.701702631604917,1.38629436111989,3.68248201627934,6.77972491988965,1.7524459749574,1.27731602349329,0,5.54748131974054,0.650026479897842,3.04045138888889,1.67939043194444,4.95053137002655,1812_71.1
4010325,2.17857143509989,1.88646961544456,1.38629436111989,3.44644548355239,6.67577366807418,2.01223649356188,0.613250883394282,4.54545454545455,4.93205586615575,0.326296550281023,3.62361111111111,1.13162790597222,4.8295437497575,1815.6_73.5
4010325,0.0752422198437408,0.223466945553175,1.38629436111989,3.44644548355239,6.67577366807418,1.99534692446138,0.659860009327772,0,4.89769782065474,0.361010523205991,3.62361111111111,1.13162790597222,4.88009262805456,1815.6_73.5
4010414,0,0,1.09861228866811,3.17293713325569,6.53509268813252,2.20292341028875,1.70900314284827,0,4.48167237972202,0.527255754400857,5.32482638888889,-1.46511992234375,4.53336724750959,1844.1_90.3
4010416,0.0205581336691796,0.114486010275905,0.693147180559945,1.32769112976315,5.89673511788539,2.17429630706877,1.73159095002989,0,4.77980995579767,0.242059607244312,5.38975694444444,-1.53250228086806,4.62857827688611,1844.7_90
4010425,0.782218513600064,2.36295682368991,1.09861228866811,3.17293713325569,6.53509268813252,2.10921497911936,2.00898607556788,3.84615384615385,4.96425395525572,0.245298922460085,4.40086805555556,-0.358708652100694,4.5485998344997,1840.2_99.6
4010426,1.21089330598356,2.71782358309547,1.38629436111989,3.17293713325569,6.53509268813252,2.13549256919779,2.00332351402599,4.91803278688525,4.91433610809932,0.270239668395326,4.26649305555556,-0.232943420659722,4.40671924726425,1839.9_99.6
4010427,1.90983908144756,2.15637182754397,1.38629436111989,3.88875247771886,6.69391362680003,2.07623722979415,2.02889714439338,5.40540540540541,4.91994232744823,0.343148383768125,4.24704861111111,-0.155727021788194,4.38701417618492,1839.6_99.6
4010429,1.67965967381185,3.1006490682351,1.09861228866811,2.27528457648322,6.47712628181279,2.15568009624013,2.00314134826191,4.05405405405405,4.99663817406592,0.242791317363325,4.22048611111111,0.0672833614583333,4.42124734782716,1838.7_100.2
4010432,1.38734532888208,2.42914359031979,1.38629436111989,3.95557222433822,6.68619339617057,1.98418072794159,1.94040048199036,0,5.02508703908079,0.269396912502986,3.90677083333333,0.2694390640625,4.36944785246702,1839.6_100.2
4010439,0.0378194175697177,0.609763460725499,1.94591014905531,4.83914260716761,6.88767952380993,2.02078070676216,1.11710912431491,33.3333333333333,5.34041294511495,0.545061228163772,2.59427083333333,1.39512683973958,4.98800008740367,1816.8_88.8
4010440,0.211277135040566,0.592527145699129,0.693147180559945,1.74628054595685,6.0949877980281,2.08471958791445,1.07055194276834,0,5.18289387276947,0.519264137955858,1.97447916666667,1.95655766857639,5.09170311718504,1814.7_89.1
4010475,0.957513559684486,0.902669955526791,1.38629436111989,3.87143069074144,6.59385682332432,2.23275710542756,1.70578663429672,6.89655172413793,4.98118623476302,0.475343282101151,5.63871527777778,-1.12571404045139,4.83766121751498,1809.9_85.2
4010526,0.475974410165148,2.14428993719761,1.94591014905531,5.00758258301402,6.88838968241412,1.28023650423212,1.60302696185288,0,4.45844342617181,0.572930319387196,4.26493055555556,1.50843137427083,4.15575319035074,1767.6_86.7
4010548,3.33043078407231,1.4375071442978,1.79175946922806,4.97329676652773,6.86815776676901,2.23307041637307,1.93403581706862,20,4.74897360736277,0.375745046567968,4.59635416666667,0.597921675173611,4.6628099654345,1774.5_89.7
4010626,0.139040780245958,0.477233088874485,0.693147180559945,1.32769112976315,5.89673511788539,2.12401182365997,1.94672768374292,28.5714285714286,5.0590061089331,0.27491002152888,6.88368055555556,-2.09190899067708,4.49423862528081,1921.5_48
4010627,0.224336028035088,1.60638711584505,0.693147180559945,1.32769112976315,5.89673511788539,2.18236633781852,1.69112462252489,0,4.97448819414577,0.265149866391049,6.83923611111111,-2.03221481482639,4.50407406911672,1921.5_48
4010630,0.375812546648857,1.27180836414227,0.693147180559945,1.32769112976315,5.89673511788539,2.16091809478931,1.79460657884962,0,4.92404435890674,0.349156606501694,6.84340277777778,-2.04927664862847,4.48243742060579,1920.9_48
4010667,0.0813014636371623,1.54632843962645,0.693147180559945,1.74628054595685,6.0949877980281,2.08238674473247,1.05382860046089,0,4.85035919360906,0.407372628778201,2.6234375,6.28222557517361,4.97535347995162,1965.9_51
4010693,1.5421565048882,2.24210203214362,1.09861228866811,3.17293713325569,6.53509268813252,2.33881480585402,1.86274634722009,1.61290322580645,5.09075544846455,0.43114478186512,6.11875,-0.125255280034722,4.66343909411207,1919.4_64.2
4010695,0.670998746953133,2.29896594267939,1.09861228866811,3.17293713325569,6.53509268813252,2.27801520914109,1.77290842820577,1.81818181818182,5.1956400141538,0.3675138988566,5.74166666666667,0.941498084027778,4.56268013436714,1919.7_64.2
4010696,0.313318892505066,1.73649066144616,0.693147180559945,2.33935103014901,6.47712628181279,2.34026914557508,1.83589917049696,0,5.09593549853372,0.385519379987778,6.05555555555556,-0.330494948680556,4.72517297838279,1915.2_62.4
4010697,0.236517116345814,1.67831453954503,0.693147180559945,2.33935103014901,6.47712628181279,2.30791081615271,1.79260926335698,0,4.87579283184742,0.428646230500598,6.0296875,-0.263073922447917,4.88582764350291,1915.5_62.4
